test_id,subtest,cyc,stored_E,f_val,op_code,result,uf,ovf,rollover,extra
13,0,59,59,0,3,4095,0,1,0,0
13,0,60,60,0,3,4095,0,1,0,0
13,0,61,61,0,3,4095,0,1,0,0
13,0,62,62,0,3,4095,0,1,0,0
13,0,63,63,0,3,4095,0,1,0,0
13,1,0,32,0,3,2048,0,0,0,2048
13,1,1,32,1,3,2050,0,0,0,2049
13,1,2,32,2,3,2052,0,0,0,2050
13,1,3,32,3,3,2054,0,0,0,2051
13,1,4,32,4,3,2056,0,0,0,2052
13,1,5,32,5,3,2058,0,0,0,2053
13,1,6,32,6,3,2060,0,0,0,2054
13,1,7,32,7,3,2062,0,0,0,2055
13,1,8,32,8,3,2065,0,0,0,2056
13,1,9,32,9,3,2067,0,0,0,2057
13,1,10,32,10,3,2069,0,0,0,2058
13,1,11,32,11,3,2071,0,0,0,2059
13,1,12,32,12,3,2074,0,0,0,2060
13,1,13,32,13,3,2076,0,0,0,2061
13,1,14,32,14,3,2079,0,0,0,2062
13,1,15,32,15,3,2081,0,0,0,2063
13,1,16,32,16,3,2084,0,0,0,2064
13,1,17,32,17,3,2086,0,0,0,2065
13,1,18,32,18,3,2089,0,0,0,2066
13,1,19,32,19,3,2091,0,0,0,2067
13,1,20,32,20,3,2094,0,0,0,2068
13,1,21,32,21,3,2096,0,0,0,2069
13,1,22,32,22,3,2099,0,0,0,2070
13,1,23,32,23,3,2102,0,0,0,2071
13,1,24,32,24,3,2105,0,0,0,2072
13,1,25,32,25,3,2107,0,0,0,2073
13,1,26,32,26,3,2110,0,0,0,2074
13,1,27,32,27,3,2112,0,0,0,2075
13,1,28,32,28,3,2114,0,0,0,2076
